fecha,1111,1112,1113,1114,1119,1121,1123,1124,1125,1129,1132,1133,1141,1151,1152,2111,2121,2122,2123,3111,3112,3113,3114,3115,3116,3117,3118,3119,3121,3122,3131,3132,3133,3141,3149,3151,3152,3159,3161,3162,3169,3211,3212,3219,3221,3222,3231,3241,3251,3252,3253,3254,3255,3256,3259,3261,3262,3271,3272,3273,3274,3279,3311,3312,3313,3314,3315,3321,3322,3323,3324,3325,3326,3327,3329,3331,3332,3333,3334,3335,3336,3339,3341,3342,3343,3344,3345,3346,3351,3352,3353,3359,3361,3362,3363,3364,3365,3366,3369,3371,3372,3379,3391,3399,9100,9300,9800,9900
2013-10-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000217,0.000000,0.000027,0.000046,0.000000,0.000000,0.000000,0.000000,0.000079,0.000000,0.000000,0.000065,0.001222,0.000726,0.003838,0.003627,0.000729,0.010254,0.003732,0.001945,0.010481,0.000104,0.000000,0.000000,0.002336,0.000003,0.001535,0.000008,0.000001,0.002301,0.000928,0.008796,0.001263,0.000419,0.000013,0.000204,0.004309,0.000925,0.000180,0.000952,0.000000,0.000000,0.000296,0.000000,0.000000,0.000702,0.000020,0.000598,0.000272,0.002310,0.000140,0.000335,0.004810,0.000263,0.003103,0.003441,0.000557,0.000564,0.002452,0.000791,0.001686,0.002660,0.000619,0.000000,0.000276,0.000868,0.000938,0.001353,0.000070,0.004442,0.000265,0.004174,0.003088,0.000036,0.000184,0.002065,0.000187,0.000846,0.001822,0.000828,0.000000,0.000000,0.005696,0.000368,0.000790,0.000000,0.000160,0.000017,0.021242
2013-11-01,0.000000,0.000000,0.000000,0.000000,0.002504,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000001,,0.001624,0.000000,0.000000,0.000001,0.000005,0.000064,0.000000,0.000000,0.000000,0.000004,0.000078,0.000000,0.000000,0.000106,0.001132,0.000365,0.004373,0.004550,0.000516,0.010888,0.003248,0.000778,0.004718,0.000279,0.000000,0.000000,0.002407,0.000000,0.001545,0.000000,0.000109,0.002999,0.001050,0.011576,0.000617,0.000280,0.000045,0.000235,0.004287,0.000946,0.000246,0.000842,0.000000,0.000101,0.000122,0.000000,0.000000,0.000537,0.000016,0.000134,0.000765,0.001846,0.000175,0.000475,0.004407,0.000275,0.002922,0.003367,0.000508,0.000376,0.002791,0.001383,0.003839,0.002970,0.000682,0.000000,0.000317,0.000934,0.000769,0.001318,0.000112,0.003803,0.000212,0.003881,0.003144,0.000035,0.000179,0.001968,0.000139,0.000822,0.001355,0.000842,0.000000,0.000000,0.005267,0.000357,0.000631,0.000000,0.000000,0.000014,0.000000
2013-12-01,0.000000,0.000000,0.000002,0.000036,0.000000,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,,0.000000,0.000008,0.000193,0.000002,0.000046,0.000010,0.001351,0.000000,0.000000,0.000000,0.000042,0.000000,0.000000,0.000850,0.001041,0.000641,0.005829,0.004394,0.001139,0.011320,0.003513,0.000671,0.003858,0.000202,0.000000,0.000000,0.003466,0.000000,0.001293,0.000000,0.000060,0.003192,0.000888,0.013594,0.000886,0.000440,0.000047,0.000179,0.004195,0.000897,0.000343,0.000949,0.000000,0.000000,0.000178,0.000000,0.000000,0.000799,0.000016,0.000208,0.000202,0.001503,0.000217,0.000410,0.004314,0.000327,0.002562,0.003192,0.000429,0.001012,0.004282,0.001011,0.002887,0.003074,0.000495,0.000000,0.000298,0.000896,0.000759,0.001480,0.000094,0.004111,0.000184,0.003813,0.003207,0.000041,0.000152,0.002069,0.000180,0.000543,0.000616,0.003343,0.000000,0.000000,0.004934,0.000364,0.000586,0.000000,0.000033,0.000035,0.015987
2014-01-01,0.000000,0.000001,0.000002,0.000050,0.000000,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000720,0.000002,0.000465,0.000038,0.000000,0.000000,0.000000,0.000000,0.000063,0.000000,0.000000,0.000593,0.001301,0.000423,0.007161,0.005549,0.000614,0.009070,0.004014,0.000173,0.007478,0.000606,0.000000,0.000000,0.001845,0.000000,0.003198,0.000000,0.000089,0.003050,0.000908,0.004073,0.000000,0.000593,0.000328,0.000169,0.004878,0.002011,0.000304,0.001169,0.000000,0.000000,0.000193,0.000000,0.000000,0.001420,0.000020,0.000770,0.000061,0.001803,0.000204,0.001716,0.006396,0.000972,0.004648,0.005442,0.000882,0.001988,0.005356,0.000501,0.004988,0.003817,0.000641,0.000000,0.000330,0.001308,0.000874,0.001579,0.000185,0.006827,0.000787,0.005347,0.004406,0.000152,0.000113,0.002872,0.000312,0.000585,0.001722,0.002238,0.000000,0.000000,0.002245,0.000473,0.000954,0.000000,0.000387,0.000042,0.000019
2014-02-01,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000188,0.000002,0.000973,0.000106,0.000000,0.000000,0.000000,0.000000,0.000063,0.000000,0.000000,0.005816,0.001473,0.000579,0.008177,0.004547,0.000174,0.006620,0.003267,0.000732,0.001958,0.000574,0.000000,0.000000,0.002426,0.000000,0.001956,0.000005,0.000064,0.002965,0.000594,0.016028,0.000197,0.000987,0.000304,0.000255,0.003771,0.001731,0.000258,0.001342,0.000000,0.000000,0.000182,0.000036,0.000000,0.001220,0.000038,0.000436,0.000085,0.001843,0.000239,0.001614,0.004682,0.000958,0.005155,0.004827,0.001042,0.002149,0.005319,0.000479,0.006066,0.003552,0.000793,0.000000,0.000292,0.001607,0.000920,0.001178,0.000158,0.006863,0.000569,0.004394,0.004220,0.000004,0.000182,0.002487,0.000242,0.000727,0.001123,0.001338,0.000000,0.000000,0.001830,0.000398,0.000902,0.000000,0.000043,0.000007,0.000000
2014-03-01,0.000000,0.000000,0.000001,0.000003,0.000000,0.000003,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000002,,0.000000,0.000000,0.000250,0.000000,0.000010,0.000091,0.000000,0.000000,0.000000,0.000019,0.000077,0.000000,0.000000,0.000351,0.001538,0.001377,0.007889,0.004820,0.001962,0.006294,0.003502,0.000869,0.002204,0.001271,0.000000,0.000000,0.002700,0.000000,0.001402,0.000000,0.000083,0.002648,0.000551,0.017737,0.000000,0.001206,0.000163,0.000140,0.003210,0.001213,0.000388,0.000911,0.000000,0.000000,0.000170,0.000000,0.000000,0.000818,0.000017,0.000080,0.000137,0.001763,0.000210,0.000873,0.003993,0.000887,0.004643,0.004333,0.000852,0.001202,0.003036,0.000347,0.003146,0.003750,0.000470,0.000000,0.000310,0.001181,0.001082,0.000974,0.000023,0.005593,0.000482,0.004088,0.003721,0.000005,0.000149,0.002178,0.000200,0.000652,0.000590,0.001004,0.000000,0.000000,0.001805,0.000408,0.000695,0.000006,0.000444,0.000020,0.000009
2014-04-01,0.000013,0.000000,0.000000,0.000366,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000000,0.000008,0.000008,0.000066,0.000000,0.000000,0.000000,0.000000,0.000115,0.000000,0.000000,0.000121,0.001258,0.000394,0.007705,0.004992,0.000641,0.010957,0.003965,0.001093,0.002030,0.001147,0.000000,0.000000,0.001949,0.000000,0.001467,0.000016,0.000007,0.003009,0.000991,0.020608,0.000200,0.001483,0.000130,0.000132,0.003053,0.001351,0.001350,0.000854,0.000000,0.000000,0.000209,0.000018,0.000000,0.001134,0.000037,0.000430,0.000264,0.001551,0.000152,0.001029,0.003902,0.000855,0.004859,0.004199,0.000565,0.001462,0.003444,0.000307,0.003817,0.003412,0.000342,0.000000,0.000243,0.001085,0.000940,0.001125,0.000100,0.005392,0.000425,0.003775,0.003637,0.000015,0.000150,0.002084,0.000146,0.000916,0.001171,0.001108,0.000000,0.000000,0.001973,0.000393,0.000743,0.000021,0.000076,0.000006,0.000000
2014-05-01,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000009,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000000,0.000012,0.000000,0.000024,0.000026,0.000000,0.000000,0.000000,0.000087,0.000000,0.000000,0.000145,0.001161,0.000396,0.008064,0.005704,0.002261,0.011258,0.003929,0.001060,0.001094,0.000750,0.000000,0.000000,0.002552,0.000000,0.001208,0.000000,0.000065,0.002396,0.000995,0.006927,0.000056,0.000890,0.000288,0.000339,0.003112,0.001243,0.000339,0.000873,0.000000,0.000000,0.000122,0.000000,0.000000,0.000823,0.000019,0.000419,0.000187,0.001728,0.000126,0.001093,0.003951,0.000801,0.005203,0.003932,0.000591,0.000773,0.003875,0.000323,0.002789,0.003247,0.000439,0.000000,0.000189,0.000964,0.000886,0.000951,0.000050,0.005475,0.000395,0.003764,0.003449,0.000010,0.000095,0.001845,0.000103,0.000734,0.001183,0.001244,0.000000,0.000000,0.001693,0.000342,0.000641,0.000021,0.000258,0.000003,0.000000
2014-06-01,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000009,0.000000,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000207,0.000000,0.000013,0.000280,0.000000,0.000000,0.000000,0.000000,0.000066,0.000000,0.000000,0.000203,0.000901,0.000650,0.007883,0.005002,0.000608,0.010003,0.004129,0.000637,0.003309,0.000883,0.000000,0.000000,0.002127,0.000000,0.001147,0.000000,0.000001,0.002425,0.000468,0.011680,0.000038,0.001344,0.000401,0.000479,0.003040,0.001160,0.000321,0.000856,0.000000,0.000000,0.000272,0.000000,0.000000,0.000577,0.000013,0.000458,0.000132,0.001628,0.000246,0.000956,0.004058,0.000806,0.004319,0.004167,0.000380,0.000628,0.004934,0.000421,0.003483,0.003034,0.000444,0.000000,0.000198,0.001162,0.000931,0.001074,0.000046,0.006194,0.000425,0.003727,0.003619,0.000006,0.000110,0.002004,0.000126,0.000868,0.000941,0.001156,0.000000,0.000000,0.001221,0.000312,0.000570,0.000000,0.000063,0.000007,0.000000
2014-07-01,0.000000,0.000008,0.000000,0.000000,0.000000,0.000003,,0.000000,0.000000,0.000000,0.000051,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000384,0.000091,0.000018,0.000099,0.000000,0.000000,0.000000,0.000000,0.000094,0.000000,0.000000,0.000127,0.000809,0.000472,0.008790,0.004589,0.002560,0.009297,0.003526,0.000964,0.000877,0.000613,0.000000,0.000000,0.002291,0.000000,0.001104,0.000016,0.000020,0.001803,0.000572,0.000000,0.000000,0.000921,0.000422,0.000373,0.003049,0.001196,0.000378,0.000941,0.000000,0.000000,0.000327,0.000000,0.000000,0.000216,0.000022,0.000433,0.000136,0.001788,0.000237,0.000590,0.004330,0.000687,0.002844,0.004217,0.000277,0.000507,0.006044,0.000354,0.001759,0.003373,0.000391,0.000000,0.000281,0.001259,0.000622,0.001152,0.000349,0.006004,0.000602,0.003944,0.003511,0.000011,0.000140,0.001942,0.000162,0.000379,0.001485,0.000999,0.000000,0.000000,0.001260,0.000308,0.000579,0.000022,0.000141,0.000004,0.000000
2014-08-01,0.000000,0.000000,0.000007,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000028,0.000000,0.000000,,,0.000000,,0.000194,0.000000,0.000000,0.000033,0.000009,0.000085,0.000000,0.000000,0.000000,0.000000,0.000018,0.000000,0.000000,0.000348,0.000790,0.000272,0.009237,0.004252,0.002038,0.008858,0.003766,0.000886,0.008132,0.000789,0.000000,0.000000,0.002367,0.000000,0.001003,0.000009,0.000019,0.001379,0.000502,0.001400,0.000010,0.000850,0.000267,0.000199,0.002992,0.001137,0.000419,0.000789,0.000000,0.000000,0.000342,0.000011,0.000000,0.000354,0.000046,0.000651,0.000156,0.001489,0.000311,0.000753,0.004344,0.000793,0.002944,0.004012,0.000400,0.000575,0.005677,0.000320,0.003801,0.003914,0.000581,0.000000,0.000219,0.001466,0.000594,0.001083,0.000032,0.004637,0.000459,0.003880,0.003551,0.000009,0.000139,0.001970,0.000140,0.000387,0.002529,0.001578,0.000000,0.000000,0.001206,0.000273,0.000824,0.000021,0.000027,0.000005,0.000000
2014-09-01,0.000003,0.000000,0.000003,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000379,0.000073,0.000012,0.000062,0.000023,0.000000,0.000000,0.000000,0.000079,0.000000,0.000000,0.002072,0.001185,0.000136,0.007759,0.004860,0.001329,0.008389,0.003300,0.000728,0.002740,0.000466,0.000000,0.000000,0.002316,0.000000,0.001069,0.000021,0.000020,0.001647,0.000781,0.003614,0.000580,0.000731,0.000437,0.000406,0.003175,0.001269,0.000336,0.000741,0.000000,0.000000,0.000255,0.000001,0.000000,0.000466,0.000019,0.000244,0.000138,0.001660,0.000361,0.000572,0.003910,0.000756,0.003728,0.004007,0.000484,0.000714,0.005963,0.000381,0.003917,0.003643,0.000630,0.000000,0.000185,0.000967,0.000627,0.001192,0.000050,0.005665,0.000574,0.004110,0.003720,0.000028,0.000147,0.001954,0.000100,0.000661,0.002242,0.000645,0.000000,0.000000,0.001470,0.000324,0.000916,0.000000,0.000078,0.000006,0.010687
2014-10-01,0.000000,0.000000,0.000007,0.000008,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000057,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000000,0.000036,0.000008,0.000164,0.000000,0.000000,0.000000,0.000000,0.000045,0.000000,0.000000,0.002570,0.001161,0.000809,0.009741,0.005096,0.000783,0.008270,0.003736,0.001381,0.002344,0.000669,0.000000,0.000000,0.002079,0.000000,0.000993,0.000040,0.000002,0.001371,0.000465,0.000000,0.000000,0.001101,0.000160,0.000266,0.003342,0.001126,0.000411,0.000770,0.000000,0.000000,0.000410,0.000000,0.000000,0.000383,0.000034,0.000572,0.000330,0.001644,0.000218,0.001026,0.004071,0.000577,0.003255,0.003679,0.000388,0.002115,0.004622,0.000446,0.004164,0.003592,0.000596,0.000000,0.000205,0.000780,0.000504,0.001034,0.000087,0.005673,0.000804,0.003924,0.003614,0.000012,0.000242,0.002083,0.000157,0.000759,0.000491,0.000457,0.000000,0.000000,0.001425,0.000299,0.000675,0.000019,0.000106,0.000016,0.000000
2014-11-01,0.000003,0.000005,0.000006,0.000053,0.000000,0.000008,,,0.000000,0.000014,0.000035,0.000000,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.001044,0.000004,0.000015,0.000167,0.000000,0.000000,0.000000,0.000038,0.000053,0.000000,0.000000,0.000239,0.001099,0.000279,0.009904,0.004418,0.001081,0.008579,0.003259,0.000795,0.000558,0.000590,0.000000,0.000000,0.002125,0.000000,0.000963,0.000022,0.000029,0.001536,0.000757,0.004121,0.000015,0.001186,0.000173,0.000202,0.003569,0.000889,0.000332,0.001361,0.000000,0.000000,0.000419,0.000008,0.000000,0.000398,0.000023,0.000604,0.000395,0.001520,0.000187,0.000993,0.005962,0.000269,0.002885,0.003771,0.000400,0.000984,0.004813,0.000403,0.003636,0.003415,0.000449,0.000000,0.000245,0.000726,0.000516,0.001043,0.000037,0.005060,0.000710,0.004004,0.003981,0.000023,0.000078,0.001986,0.000156,0.000906,0.000316,0.000422,0.000000,0.000000,0.001542,0.000267,0.000622,0.000016,0.000277,0.000008,0.000000
2014-12-01,0.000000,0.000000,0.000007,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.001279,0.000030,0.000000,0.000099,0.000077,0.000000,0.000000,0.000002,0.000106,0.000000,0.003810,0.000842,0.001015,0.000381,0.009152,0.003946,0.000775,0.007561,0.003759,0.000816,0.003161,0.000437,0.000000,0.000423,0.002727,0.000000,0.000889,0.000000,0.000058,0.001223,0.000706,0.006775,0.000000,0.001931,0.000096,0.000489,0.003343,0.000975,0.000626,0.001242,0.000000,0.000000,0.000241,0.000000,0.000000,0.000218,0.000017,0.000523,0.000659,0.001349,0.000180,0.000556,0.006273,0.000373,0.002597,0.003892,0.000388,0.000752,0.006056,0.000645,0.006756,0.003412,0.000520,0.000000,0.000182,0.000850,0.000562,0.000943,0.000093,0.005816,0.000756,0.003724,0.003921,0.000016,0.000139,0.001955,0.000097,0.000822,0.000409,0.000281,0.000000,0.000000,0.001358,0.000341,0.000682,0.000031,0.000425,0.000005,0.014473
2015-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000001,0.000000,0.000000,0.000000,0.001115,0.000005,0.000053,0.000144,0.000000,0.000009,0.000000,0.000000,0.000015,0.000000,0.003896,0.000239,0.001483,0.000450,0.012090,0.004274,0.001388,0.004418,0.004375,0.001503,0.001764,0.000421,0.000000,0.000776,0.002182,0.000000,0.001290,0.000102,0.000261,0.001781,0.000499,0.004202,0.000000,0.001396,0.000067,0.000052,0.005547,0.001232,0.000486,0.001003,0.000000,0.000000,0.000382,0.000002,0.000000,0.000233,0.000014,0.000721,0.003595,0.001542,0.000781,0.001469,0.005707,0.001165,0.004335,0.005654,0.000616,0.001474,0.005421,0.004664,0.005721,0.004941,0.000884,0.000000,0.000300,0.001167,0.000635,0.001511,0.000175,0.010375,0.001005,0.005417,0.004601,0.000015,0.000217,0.003244,0.000244,0.000882,0.000110,0.000634,0.000000,0.000000,0.001512,0.000378,0.001001,0.000021,0.000069,0.000008,0.000000
